Date;1st Doses of Vaccine 1;2nd Doses of Vaccine 1;1st Doses of Vaccine 2;2nd Doses of Vaccine 2;1st Doses of Vaccine 3;2nd Doses of Vaccine 3;1st Doses of Vaccine 4;2nd Doses of Vaccine 4;
25-Jun-2021;1.7092061825500045E7;1.4109908916625021E7;2180273.560199997;1861237.2208924994;6958555.314689964;2095294.4999999974;3512519.257310006;0.0;
25-Jun-2021;1.7132501492166713E7;1.4115673752541687E7;2184966.3935333304;1863060.1943108328;6962260.025003297;2106080.166666664;3528641.904330006;0.0;
26-Jun-2021;1.7172553075500045E7;1.4121826671791688E7;2189144.060199997;1865398.3343958328;6967437.901983297;2115392.666666664;3544764.551350006;0.0;
26-Jun-2021;1.7212216575500045E7;1.4128367674375022E7;2192806.560199997;1868251.6411474994;6974088.945629964;2123231.9999999977;3560887.198370006;0.0;
26-Jun-2021;1.7251880075500045E7;1.4134908676958356E7;2196469.060199997;1871104.947899166;6980739.98927663;2131071.333333331;3577009.845390006;0.0;
26-Jun-2021;1.7291543575500045E7;1.414144967954169E7;2200131.560199997;1873958.2546508326;6987391.032923296;2138910.6666666646;3593132.492410006;0.0;
26-Jun-2021;1.7331207075500045E7;1.4147990682125024E7;2203794.060199997;1876811.5614024992;6994042.076569962;2146749.999999998;3609255.139430006;0.0;
26-Jun-2021;1.7370870575500045E7;1.4154531684708359E7;2207456.560199997;1879664.8681541658;7000693.120216629;2154589.3333333316;3625377.786450006;0.0;
27-Jun-2021;1.7405174325500045E7;1.4166432437291693E7;2211157.310199997;1882479.9249058324;7008088.747196629;2161684.0833333316;3641500.433470006;0.0;
27-Jun-2021;1.7434118325500045E7;1.4183692939875027E7;2214896.310199997;1885256.731657499;7016228.957509962;2168034.249999998;3657623.080490006;0.0;
27-Jun-2021;1.7463062325500045E7;1.4200953442458361E7;2218635.310199997;1888033.5384091656;7024369.167823295;2174384.4166666646;3673745.727510006;0.0;
27-Jun-2021;1.7492006325500045E7;1.4218213945041696E7;2222374.310199997;1890810.3451608322;7032509.378136628;2180734.583333331;3689868.374530006;0.0;
27-Jun-2021;1.7520950325500045E7;1.423547444762503E7;2226113.310199997;1893587.1519124988;7040649.5884499615;2187084.7499999977;3705991.0215500062;0.0;
27-Jun-2021;1.7549894325500045E7;1.4252734950208364E7;2229852.310199997;1896363.9586641653;7048789.798763295;2193434.916666664;3722113.6685700063;0.0;
28-Jun-2021;1.7579161408833377E7;1.4269672369458364E7;2233941.2268666634;1898790.8487491654;7055201.092409961;2201513.9999999977;3738236.3155900063;0.0;
28-Jun-2021;1.7608751575500045E7;1.428628670537503E7;2238380.060199997;1900867.8221674988;7059883.469389961;2211321.9999999977;3754358.9626100063;0.0;
28-Jun-2021;1.7638341742166713E7;1.4302901041291697E7;2242818.8935333304;1902944.795585832;7064565.846369961;2221129.9999999977;3770481.6096300064;0.0;
28-Jun-2021;1.766793190883338E7;1.4319515377208363E7;2247257.726866664;1905021.7690041654;7069248.223349961;2230937.9999999977;3786604.2566500064;0.0;
28-Jun-2021;1.769752207550005E7;1.433612971312503E7;2251696.5601999974;1907098.7424224988;7073930.600329962;2240745.9999999977;3802726.9036700064;0.0;
28-Jun-2021;1.7727112242166717E7;1.4352744049041696E7;2256135.393533331;1909175.715840832;7078612.977309962;2250553.9999999977;3818849.5506900065;0.0;
29-Jun-2021;1.775594307550005E7;1.4370117718291696E7;2261342.2268666644;1910484.6892591654;7081238.937623295;2262418.416666664;3834972.1977100065;0.0;
29-Jun-2021;1.778401457550005E7;1.438825072087503E7;2267317.060199998;1911025.6626774988;7081808.481269961;2276339.2499999977;3851094.8447300065;0.0;
29-Jun-2021;1.781208607550005E7;1.4406383723458365E7;2273291.8935333313;1911566.636095832;7082378.024916627;2290260.083333331;3867217.4917500066;0.0;
29-Jun-2021;1.784015757550005E7;1.4424516726041699E7;2279266.726866665;1912107.6095141654;7082947.568563294;2304180.9166666646;3883340.1387700066;0.0;
29-Jun-2021;1.786822907550005E7;1.4442649728625033E7;2285241.5601999983;1912648.5829324988;7083517.11220996;2318101.749999998;3899462.7857900066;0.0;
29-Jun-2021;1.789630057550005E7;1.4460782731208367E7;2291216.393533332;1913189.556350832;7084086.655856626;2332022.5833333316;3915585.4328100067;0.0;
30-Jun-2021;1.792599165883338E7;1.4477296150458368E7;2296995.5601999983;1913926.1964358322;7084972.366169959;2345627.249999998;3931708.0798300067;0.0;
30-Jun-2021;1.795730232550005E7;1.4492189986375034E7;2302579.0601999983;1914858.5031874988;7086174.2431499595;2358915.749999998;3947830.7268500067;0.0;
30-Jun-2021;1.7988612992166717E7;1.45070838222917E7;2308162.5601999983;1915790.8099391654;7087376.12012996;2372204.249999998;3963953.3738700068;0.0;
30-Jun-2021;1.8019923658833385E7;1.4521977658208366E7;2313746.0601999983;1916723.116690832;7088577.99710996;2385492.749999998;3980076.020890007;0.0;
30-Jun-2021;1.8051234325500052E7;1.4536871494125033E7;2319329.5601999983;1917655.4234424985;7089779.87408996;2398781.249999998;3996198.667910007;0.0;
30-Jun-2021;1.808254499216672E7;1.45517653300417E7;2324913.0601999983;1918587.7301941651;7090981.75106996;2412069.749999998;4012321.314930007;0.0;
01-Jul-2021;1.8110351597858388E7;1.4563909832625033E7;2332431.560441665;1920214.7869458317;7098129.119243293;2423396.0833333316;4028084.28148334;0.0;
01-Jul-2021;1.8134654142575055E7;1.4573305001875034E7;2341885.060924998;1922536.5936974983;7111221.97860996;2432760.249999998;4043487.567570007;0.0;
01-Jul-2021;1.8158956687291723E7;1.4582700171125034E7;2351338.561408331;1924858.400449165;7124314.837976626;2442124.4166666646;4058890.853656674;0.0;
01-Jul-2021;1.818325923200839E7;1.4592095340375034E7;2360792.0618916643;1927180.2072008315;7137407.697343293;2451488.583333331;4074294.1397433407;0.0;
01-Jul-2021;1.8207561776725058E7;1.4601490509625034E7;2370245.5623749974;1929502.013952498;7150500.556709959;2460852.7499999977;4089697.4258300075;0.0;
01-Jul-2021;1.8231864321441725E7;1.4610885678875035E7;2379699.0628583306;1931823.8207041647;7163593.416076626;2470216.916666664;4105100.7119166744;0.0;
02-Jul-2021;1.8256574116158392E7;1.4619873598125035E7;2389297.2300083307;1934000.9607891648;7177043.942109959;2479223.416666664;4120503.9980033413;0.0;
02-Jul-2021;1.828169116087506E7;1.4628454267375035E7;2399040.0638249973;1936033.434207498;7190852.134809959;2487872.2499999977;4135907.284090008;0.0;
02-Jul-2021;1.8306808205591727E7;1.4637034936625035E7;2408782.897641664;1938065.9076258314;7204660.327509958;2496521.083333331;4151310.570176675;0.0;
02-Jul-2021;1.8331925250308394E7;1.4645615605875036E7;2418525.7314583305;1940098.3810441648;7218468.520209958;2505169.9166666646;4166713.856263342;0.0;
02-Jul-2021;1.835704229502506E7;1.4654196275125036E7;2428268.565274997;1942130.854462498;7232276.712909957;2513818.749999998;4182117.1423500087;0.0;
02-Jul-2021;1.838215933974173E7;1.4662776944375036E7;2438011.399091664;1944163.3278808314;7246084.905609957;2522467.5833333316;4197520.428436675;0.0;
03-Jul-2021;1.840395330112506E7;1.467468069695837E7;2448012.2329083304;1945937.8012991648;7259176.2649766235;2531833.249999998;4212923.7145233415;0.0;
03-Jul-2021;1.842242417917506E7;1.4689907532875037E7;2458271.066724997;1947454.274717498;7271550.791009957;2541915.749999998;4228327.000610008;0.0;
03-Jul-2021;1.844089505722506E7;1.4705134368791703E7;2468529.9005416636;1948970.7481358314;7283925.3170432905;2551998.249999998;4243730.286696674;0.0;
03-Jul-2021;1.845936593527506E7;1.472036120470837E7;2478788.7343583303;1950487.2215541648;7296299.843076624;2562080.749999998;4259133.572783341;0.0;
03-Jul-2021;1.847783681332506E7;1.4735588040625036E7;2489047.568174997;1952003.694972498;7308674.3691099575;2572163.249999998;4274536.858870007;0.0;
03-Jul-2021;1.849630769137506E7;1.4750814876541702E7;2499306.4019916635;1953520.1683908314;7321048.895143291;2582245.749999998;4289940.1449566735;0.0;
04-Jul-2021;1.8510747986091726E7;1.4770072295791702E7;2508612.4024749966;1955989.475142498;7335360.2545099575;2590391.4166666646;4305343.43104334;0.0;
04-Jul-2021;1.8521157697475057E7;1.4793360298375037E7;2516965.5696249967;1959411.615227498;7351608.447209957;2596600.249999998;4320746.717130006;0.0;
04-Jul-2021;1.853156740885839E7;1.481664830095837E7;2525318.736774997;1962833.7553124982;7367856.639909957;2602809.0833333316;4336150.003216673;0.0;
04-Jul-2021;1.854197712024172E7;1.4839936303541705E7;2533671.903924997;1966255.8953974983;7384104.832609956;2609017.916666665;4351553.289303339;0.0;
04-Jul-2021;1.855238683162505E7;1.486322430612504E7;2542025.071074997;1969678.0354824984;7400353.025309956;2615226.7499999986;4366956.5753900055;0.0;
04-Jul-2021;1.8562796543008383E7;1.4886512308708373E7;2550378.238224997;1973100.1755674984;7416601.218009955;2621435.583333332;4382359.861476672;0.0;
05-Jul-2021;1.857464733772505E7;1.4908359227958374E7;2559167.9053749973;1976085.8156524985;7429424.494043289;2631069.333333332;4397763.147563338;0.0;
05-Jul-2021;1.858793921577505E7;1.492876506387504E7;2568394.0725249974;1978634.9557374986;7438822.853409955;2644127.9999999986;4413166.433650005;0.0;
05-Jul-2021;1.860123109382505E7;1.4949170899791706E7;2577620.2396749975;1981184.0958224987;7448221.212776622;2657186.666666665;4428569.719736671;0.0;
05-Jul-2021;1.861452297187505E7;1.4969576735708373E7;2586846.4068249976;1983733.2359074987;7457619.572143288;2670245.3333333316;4443973.0058233375;0.0;
05-Jul-2021;1.862781484992505E7;1.4989982571625039E7;2596072.5739749977;1986282.3759924988;7467017.931509955;2683303.999999998;4459376.291910004;0.0;
05-Jul-2021;1.8641106727975048E7;1.5010388407541705E7;2605298.741124998;1988831.516077499;7476416.290876621;2696362.6666666646;4474779.57799667;0.0;
06-Jul-2021;1.8651378357316714E7;1.5033814492166705E7;2615799.4783174978;1990106.086119999;7484404.483576621;2710831.499999998;4490182.864083337;0.0;
06-Jul-2021;1.8658629737950046E7;1.506026082550004E7;2627574.785552498;1990106.086119999;7490982.509609954;2726710.499999998;4505586.150170003;0.0;
06-Jul-2021;1.8665881118583377E7;1.5086707158833373E7;2639350.092787498;1990106.086119999;7497560.535643288;2742589.499999998;4520989.436256669;0.0;
06-Jul-2021;1.867313249921671E7;1.5113153492166707E7;2651125.4000224983;1990106.086119999;7504138.561676621;2758468.499999998;4536392.722343336;0.0;
06-Jul-2021;1.868038387985004E7;1.5139599825500041E7;2662900.7072574985;1990106.086119999;7510716.587709955;2774347.499999998;4551796.008430002;0.0;
06-Jul-2021;1.8687635260483373E7;1.5166046158833375E7;2674676.0144924987;1990106.086119999;7517294.613743288;2790226.499999998;4567199.294516669;0.0;
07-Jul-2021;1.8693603641116705E7;1.519377549216671E7;2686451.321727499;1990106.086119999;7523440.806443288;2806537.3333333316;4582602.580603335;0.0;
07-Jul-2021;1.8698289021750037E7;1.5222787825500043E7;2698226.628962499;1990106.086119999;7529155.1658099545;2823279.999999998;4598005.866690001;0.0;
07-Jul-2021;1.870297440238337E7;1.5251800158833377E7;2710001.9361974993;1990106.086119999;7534869.525176621;2840022.6666666646;4613409.152776668;0.0;
07-Jul-2021;1.87076597830167E7;1.5280812492166711E7;2721777.2434324995;1990106.086119999;7540583.884543288;2856765.333333331;4628812.438863334;0.0;
07-Jul-2021;1.8712345163650032E7;1.5309824825500045E7;2733552.5506674997;1990106.086119999;7546298.243909954;2873507.9999999977;4644215.724950001;0.0;
07-Jul-2021;1.8717030544283364E7;1.5338837158833379E7;2745327.8579025;1990106.086119999;7552012.603276621;2890250.666666664;4659619.011036667;0.0;
08-Jul-2021;1.871937323460003E7;1.5370844075500045E7;2756426.9284283333;1990782.3228291655;7558565.379309954;2906154.916666664;4675022.297123333;0.0;
08-Jul-2021;1.871937323460003E7;1.5405845575500045E7;2766849.762245;1992134.7962474988;7565956.572009954;2921220.7499999977;4690425.58321;0.0;
08-Jul-2021;1.871937323460003E7;1.5440847075500045E7;2777272.5960616665;1993487.2696658322;7573347.764709953;2936286.583333331;4705828.869296666;0.0;
08-Jul-2021;1.871937323460003E7;1.5475848575500045E7;2787695.429878333;1994839.7430841655;7580738.957409953;2951352.4166666646;4721232.155383333;0.0;
08-Jul-2021;1.871937323460003E7;1.5510850075500045E7;2798118.2636949997;1996192.2165024988;7588130.150109952;2966418.249999998;4736635.441469999;0.0;
08-Jul-2021;1.871937323460003E7;1.5545851575500045E7;2808541.0975116664;1997544.6899208322;7595521.342809952;2981484.0833333316;4752038.727556665;0.0;
09-Jul-2021;1.871937323460003E7;1.5582065242166711E7;2819170.7646616665;1998690.3300058322;7601514.618843285;2997947.8333333316;4767442.013643332;0.0;
09-Jul-2021;1.871937323460003E7;1.5619491075500045E7;2830007.2651449996;1999629.1367574988;7606109.978209952;3015809.499999998;4782845.299729998;0.0;
09-Jul-2021;1.871937323460003E7;1.5656916908833379E7;2840843.7656283327;2000567.9435091654;7610705.337576618;3033671.1666666646;4798248.585816665;0.0;
09-Jul-2021;1.871937323460003E7;1.5694342742166713E7;2851680.266111666;2001506.750260832;7615300.696943285;3051532.833333331;4813651.871903331;0.0;
09-Jul-2021;1.871937323460003E7;1.5731768575500047E7;2862516.766594999;2002445.5570124986;7619896.0563099515;3069394.4999999977;4829055.157989997;0.0;
09-Jul-2021;1.871937323460003E7;1.576919440883338E7;2873353.267078332;2003384.3637641652;7624491.415676618;3087256.166666664;4844458.444076664;0.0;
10-Jul-2021;1.8719995341583364E7;1.5804134075500047E7;2884659.170937499;2003853.7671399985;7628979.2750432845;3105225.3333333307;4859861.73016333;0.0;
10-Jul-2021;1.872123955555003E7;1.5836587575500047E7;2896434.478172499;2003853.7671399985;7633359.634409951;3123301.999999997;4875265.016249997;0.0;
10-Jul-2021;1.87224837695167E7;1.5869041075500047E7;2908209.7854074994;2003853.7671399985;7637739.993776618;3141378.6666666637;4890668.302336663;0.0;
10-Jul-2021;1.8723727983483367E7;1.5901494575500047E7;2919985.0926424996;2003853.7671399985;7642120.353143284;3159455.33333333;4906071.588423329;0.0;
10-Jul-2021;1.8724972197450034E7;1.5933948075500047E7;2931760.3998775;2003853.7671399985;7646500.712509951;3177531.9999999967;4921474.874509996;0.0;
10-Jul-2021;1.8726216411416702E7;1.5966401575500047E7;2943535.7071125;2003853.7671399985;7650881.071876617;3195608.6666666633;4936878.160596662;0.0;
11-Jul-2021;1.873062412538337E7;1.5995691575500047E7;2954356.110971667;2004808.6705158318;7658240.097909951;3210706.6666666633;4952281.446683329;0.0;
11-Jul-2021;1.8738195339350037E7;1.6021818075500047E7;2964221.611455;2006718.4772674984;7668577.79060995;3222825.9999999967;4967684.732769995;0.0;
11-Jul-2021;1.8745766553316705E7;1.6047944575500047E7;2974087.111938333;2008628.284019165;7678915.48330995;3234945.33333333;4983088.018856661;0.0;
11-Jul-2021;1.8753337767283373E7;1.6074071075500047E7;2983952.6124216663;2010538.0907708316;7689253.176009949;3247064.6666666637;4998491.304943328;0.0;
11-Jul-2021;1.876090898125004E7;1.6100197575500047E7;2993818.1129049994;2012447.8975224982;7699590.868709949;3259183.999999997;5013894.591029994;0.0;
11-Jul-2021;1.8768480195216708E7;1.6126324075500047E7;3003683.6133883325;2014357.7042741647;7709928.561409948;3271303.3333333307;5029297.877116661;0.0;
12-Jul-2021;1.877455757585004E7;1.615394440883338E7;3014013.7805383326;2015802.8443591648;7718330.170776615;3285358.749999997;5044701.163203327;0.0;
12-Jul-2021;1.877914112315004E7;1.6183058575500047E7;3024808.6143549993;2016783.3177774982;7724795.696809948;3301350.249999997;5060104.449289993;0.0;
12-Jul-2021;1.878372467045004E7;1.6212172742166713E7;3035603.448171666;2017763.7911958315;7731261.222843282;3317341.749999997;5075507.73537666;0.0;
12-Jul-2021;1.878830821775004E7;1.6241286908833379E7;3046398.2819883325;2018744.2646141648;7737726.748876615;3333333.249999997;5090911.021463326;0.0;
12-Jul-2021;1.879289176505004E7;1.6270401075500045E7;3057193.115804999;2019724.7380324982;7744192.274909949;3349324.749999997;5106314.307549993;0.0;
12-Jul-2021;1.879747531235004E7;1.6299515242166711E7;3067987.9496216658;2020705.2114508315;7750657.800943282;3365316.249999997;5121717.593636659;0.0;
13-Jul-2021;1.880295035965004E7;1.6327737908833377E7;3079273.020147499;2021195.448159998;7757071.576976616;3381359.499999997;5137120.879723325;0.0;
13-Jul-2021;1.8809316906950038E7;1.6355069075500043E7;3091048.3273824994;2021195.448159998;7763433.603009949;3397454.499999997;5152524.165809992;0.0;
13-Jul-2021;1.8815683454250038E7;1.638240024216671E7;3102823.6346174995;2021195.448159998;7769795.629043283;3413549.499999997;5167927.451896658;0.0;
13-Jul-2021;1.8822050001550037E7;1.6409731408833375E7;3114598.9418524997;2021195.448159998;7776157.655076616;3429644.499999997;5183330.737983325;0.0;
13-Jul-2021;1.8828416548850037E7;1.6437062575500041E7;3126374.2490875;2021195.448159998;7782519.68110995;3445739.499999997;5198734.024069991;0.0;
13-Jul-2021;1.8834783096150037E7;1.6464393742166707E7;3138149.5563225;2021195.448159998;7788881.707143283;3461834.499999997;5214137.310156657;0.0;
14-Jul-2021;1.883874822678337E7;1.6494126325500041E7;3149924.8635575003;2021195.448159998;7794808.899843283;3478364.3333333307;5229540.596243324;0.0;
14-Jul-2021;1.8840311940750036E7;1.6526260325500041E7;3161700.1707925005;2021195.448159998;7800301.2592099495;3495328.999999997;5244943.88232999;0.0;
14-Jul-2021;1.8841875654716704E7;1.6558394325500041E7;3173475.4780275007;2021195.448159998;7805793.618576616;3512293.6666666637;5260347.168416657;0.0;
14-Jul-2021;1.884343936868337E7;1.6590528325500041E7;3185250.785262501;2021195.448159998;7811285.977943283;3529258.33333333;5275750.454503323;0.0;
14-Jul-2021;1.884500308265004E7;1.6622662325500041E7;3197026.092497501;2021195.448159998;7816778.337309949;3546222.9999999967;5291153.740589989;0.0;
14-Jul-2021;1.8846566796616707E7;1.6654796325500041E7;3208801.3997325012;2021195.448159998;7822270.696676616;3563187.6666666633;5306557.026676656;0.0;
15-Jul-2021;1.884734865360004E7;1.6690798325500041E7;3219240.803591668;2022531.3515358313;7828643.639376615;3579271.7499999967;5321960.312763322;0.0;
15-Jul-2021;1.884734865360004E7;1.6730668325500041E7;3228344.3040750013;2025203.158287498;7835897.165409949;3594475.2499999967;5337363.598849989;0.0;
15-Jul-2021;1.884734865360004E7;1.6770538325500041E7;3237447.8045583344;2027874.9650391645;7843150.691443282;3609678.7499999967;5352766.884936655;0.0;
15-Jul-2021;1.884734865360004E7;1.681040832550004E7;3246551.3050416675;2030546.7717908311;7850404.217476616;3624882.2499999967;5368170.171023321;0.0;
15-Jul-2021;1.884734865360004E7;1.685027832550004E7;3255654.8055250007;2033218.5785424977;7857657.743509949;3640085.7499999967;5383573.457109988;0.0;
15-Jul-2021;1.884734865360004E7;1.689014832550004E7;3264758.306008334;2035890.3852941643;7864911.269543283;3655289.2499999967;5398976.743196654;0.0;
16-Jul-2021;1.884734865360004E7;1.6930303158833373E7;3274203.056491667;2038220.942045831;7871755.045576616;3670902.4999999967;5414380.0292833205;0.0;
16-Jul-2021;1.884734865360004E7;1.697074282550004E7;3283989.056975;2040210.2487974975;7878189.07160995;3686925.4999999967;5429783.315369987;0.0;
16-Jul-2021;1.884734865360004E7;1.701118249216671E7;3293775.057458333;2042199.555549164;7884623.097643283;3702948.4999999967;5445186.601456653;0.0;
16-Jul-2021;1.884734865360004E7;1.7051622158833377E7;3303561.0579416663;2044188.8623008307;7891057.123676617;3718971.4999999967;5460589.88754332;0.0;
16-Jul-2021;1.884734865360004E7;1.7092061825500045E7;3313347.0584249995;2046178.1690524973;7897491.14970995;3734994.4999999967;5475993.173629986;0.0;
16-Jul-2021;1.884734865360004E7;1.7132501492166713E7;3323133.0589083326;2048167.4758041638;7903925.175743284;3751017.4999999967;5491396.4597166525;0.0;
17-Jul-2021;1.884734865360004E7;1.7172553075500045E7;3333913.7127674995;2049162.1291799971;7910603.618443283;3766796.08333333;5506799.745803319;0.0;
17-Jul-2021;1.884734865360004E7;1.7212216575500045E7;3345689.0200024997;2049162.1291799971;7917526.47780995;3782330.2499999967;5522203.031889985;0.0;
17-Jul-2021;1.884734865360004E7;1.7251880075500045E7;3357464.3272375;2049162.1291799971;7924449.337176616;3797864.4166666633;5537606.317976652;0.0;
17-Jul-2021;1.884734865360004E7;1.7291543575500045E7;3369239.6344725;2049162.1291799971;7931372.196543283;3813398.5833333298;5553009.604063318;0.0;
17-Jul-2021;1.884734865360004E7;1.7331207075500045E7;3381014.9417075003;2049162.1291799971;7938295.055909949;3828932.7499999963;5568412.8901499845;0.0;
17-Jul-2021;1.884734865360004E7;1.7370870575500045E7;3392790.2489425004;2049162.1291799971;7945217.915276616;3844466.916666663;5583816.176236651;0.0;
18-Jul-2021;1.8849725510583375E7;1.7405174325500045E7;3404565.5561775006;2049162.1291799971;7953608.191309949;3858533.666666663;5599219.462323317;0.0;
18-Jul-2021;1.8854479224550042E7;1.7434118325500045E7;3416340.863412501;2049162.1291799971;7963465.884009949;3871132.9999999963;5614622.748409984;0.0;
18-Jul-2021;1.885923293851671E7;1.7463062325500045E7;3428116.170647501;2049162.1291799971;7973323.5767099485;3883732.3333333298;5630026.03449665;0.0;
18-Jul-2021;1.8863986652483378E7;1.7492006325500045E7;3439891.477882501;2049162.1291799971;7983181.269409948;3896331.6666666633;5645429.3205833165;0.0;
18-Jul-2021;1.8868740366450045E7;1.7520950325500045E7;3451666.7851175014;2049162.1291799971;7993038.962109948;3908930.9999999967;5660832.606669983;0.0;
18-Jul-2021;1.8873494080416713E7;1.7549894325500045E7;3463442.0923525016;2049162.1291799971;8002896.654809947;3921530.33333333;5676235.892756649;0.0;
19-Jul-2021;1.8877924711050045E7;1.7579161408833377E7;3475217.399587502;2049162.1291799971;8013676.430843281;3933207.58333333;5691639.178843316;0.0;
19-Jul-2021;1.8882032258350044E7;1.7608751575500045E7;3486992.706822502;2049162.1291799971;8025378.290209947;3943962.7499999967;5707042.464929982;0.0;
19-Jul-2021;1.8886139805650044E7;1.7638341742166713E7;3498768.014057502;2049162.1291799971;8037080.149576614;3954717.9166666633;5722445.7510166485;0.0;
19-Jul-2021;1.8890247352950044E7;1.766793190883338E7;3510543.3212925023;2049162.1291799971;8048782.00894328;3965473.0833333298;5737849.037103315;0.0;
19-Jul-2021;1.8894354900250044E7;1.769752207550005E7;3522318.6285275025;2049162.1291799971;8060483.868309947;3976228.2499999963;5753252.323189981;0.0;
19-Jul-2021;1.8898462447550043E7;1.7727112242166717E7;3534093.9357625027;2049162.1291799971;8072185.727676613;3986983.416666663;5768655.609276648;0.0;
20-Jul-2021;1.8903329328183375E7;1.775594307550005E7;3543218.9096641694;2051812.4625133304;8083643.58704328;3997982.5833333293;5784058.895363314;0.0;
20-Jul-2021;1.8908955542150043E7;1.778401457550005E7;3549693.5502325026;2057113.1291799971;8094857.446409946;4009225.749999996;5799462.1814499805;0.0;
20-Jul-2021;1.891458175611671E7;1.781208607550005E7;3556168.190800836;2062413.7958466639;8106071.305776613;4020468.9166666623;5814865.467536647;0.0;
20-Jul-2021;1.892020797008338E7;1.784015757550005E7;3562642.831369169;2067714.4625133306;8117285.165143279;4031712.083333329;5830268.753623313;0.0;
20-Jul-2021;1.8925834184050046E7;1.786822907550005E7;3569117.4719375023;2073015.1291799974;8128499.024509946;4042955.2499999953;5845672.03970998;0.0;
20-Jul-2021;1.8931460398016714E7;1.789630057550005E7;3575592.1125058355;2078315.795846664;8139712.883876612;4054198.416666662;5861075.325796646;0.0;
21-Jul-2021;1.8935467028650045E7;1.792599165883338E7;3581459.183031669;2084224.0325558307;8150171.326576612;4066196.9999999953;5876478.611883312;0.0;
21-Jul-2021;1.8937854075950045E7;1.795730232550005E7;3586718.683515002;2090739.8393074973;8159874.352609945;4078950.9999999953;5891881.897969979;0.0;
21-Jul-2021;1.8940241123250045E7;1.7988612992166717E7;3591978.183998335;2097255.646059164;8169577.378643279;4091704.9999999953;5907285.184056645;0.0;
21-Jul-2021;1.8942628170550045E7;1.8019923658833385E7;3597237.6844816683;2103771.4528108304;8179280.4046766125;4104458.9999999953;5922688.470143312;0.0;
21-Jul-2021;1.8945015217850044E7;1.8051234325500052E7;3602497.1849650014;2110287.259562497;8188983.430709946;4117212.9999999953;5938091.756229978;0.0;
21-Jul-2021;1.8947402265150044E7;1.808254499216672E7;3607756.6854483346;2116803.0663141636;8198686.4567432795;4129966.9999999953;5953495.042316644;0.0;
22-Jul-2021;1.8953293373425044E7;1.8110351597858388E7;3613016.1859316677;2123318.87306583;8207463.482776613;4143646.9999999953;5968898.328403311;0.0;
22-Jul-2021;1.8962688542675044E7;1.8134654142575055E7;3618275.686415001;2129834.679817497;8215314.5088099465;4158252.9999999953;5984301.614489977;0.0;
22-Jul-2021;1.8972083711925045E7;1.8158956687291723E7;3623535.186898334;2136350.4865691634;8223165.53484328;4172858.9999999953;5999704.900576644;0.0;
22-Jul-2021;1.8981478881175045E7;1.818325923200839E7;3628794.687381667;2142866.29332083;8231016.5608766135;4187464.9999999953;6015108.18666331;0.0;
22-Jul-2021;1.8990874050425045E7;1.8207561776725058E7;3634054.187865;2149382.1000724966;8238867.586909947;4202070.999999995;6030511.472749976;0.0;
22-Jul-2021;1.9000269219675045E7;1.8231864321441725E7;3639313.6883483334;2155897.906824163;8246718.6129432805;4216676.999999995;6045914.758836643;0.0;
23-Jul-2021;1.9009257138925046E7;1.8256574116158392E7;3645484.6755408333;2161502.226866663;8254879.80564328;4230972.833333328;6061318.044923309;0.0;
23-Jul-2021;1.9017837808175046E7;1.828169116087506E7;3652567.1494425;2166195.0601999965;8263351.165009947;4244958.499999995;6076721.331009976;0.0;
23-Jul-2021;1.9026418477425046E7;1.8306808205591727E7;3659649.6233441667;2170887.89353333;8271822.524376613;4258944.166666662;6092124.617096642;0.0;
23-Jul-2021;1.9034999146675047E7;1.8331925250308394E7;3666732.0972458334;2175580.7268666634;8280293.88374328;4272929.833333329;6107527.903183308;0.0;
23-Jul-2021;1.9043579815925047E7;1.835704229502506E7;3673814.5711475;2180273.560199997;8288765.243109946;4286915.499999996;6122931.189269975;0.0;
23-Jul-2021;1.9052160485175047E7;1.838215933974173E7;3680897.045049167;2184966.3935333304;8297236.602476613;4300901.166666663;6138334.475356641;0.0;
24-Jul-2021;1.906406423775838E7;1.840395330112506E7;3688494.6856175;2189144.060199997;8307162.545176612;4313432.249999996;6153737.761443308;0.0;
24-Jul-2021;1.9079291073675048E7;1.842242417917506E7;3696607.4928525;2192806.560199997;8318543.071209946;4324508.749999996;6169141.047529974;0.0;
24-Jul-2021;1.9094517909591716E7;1.844089505722506E7;3704720.3000875004;2196469.060199997;8329923.597243279;4335585.249999996;6184544.33361664;0.0;
24-Jul-2021;1.9109744745508384E7;1.845936593527506E7;3712833.1073225006;2200131.560199997;8341304.123276613;4346661.749999996;6199947.619703307;0.0;
24-Jul-2021;1.9124971581425052E7;1.847783681332506E7;3720945.9145575007;2203794.060199997;8352684.649309946;4357738.249999996;6215350.905789973;0.0;
24-Jul-2021;1.914019841734172E7;1.849630769137506E7;3729058.721792501;2207456.560199997;8364065.17534328;4368814.749999996;6230754.19187664;0.0;
25-Jul-2021;1.915945583659172E7;1.8510747986091726E7;3737133.279027501;2211157.310199997;8375747.201376613;4379589.749999996;6246157.477963306;0.0;
25-Jul-2021;1.9182743839175053E7;1.8521157697475057E7;3745169.5862625013;2214896.310199997;8387730.727409947;4390063.249999996;6261560.764049972;0.0;
25-Jul-2021;1.9206031841758385E7;1.853156740885839E7;3753205.8934975015;2218635.310199997;8399714.25344328;4400536.749999996;6276964.050136639;0.0;
